,logP,mMplx,EBV,BBV,VBV,IBV,JBV,HBV,KBV,BBI,VBI,IBI,JBI,HBI,KBI,BBJ,VBJ,IBJ,JBJ,HBJ,KBJ,BBH,VBH,IBH,JBH,HBH,KBH,BBK,VBK,IBK,JBK,HBK,KBK,BVI,VVI,IVI,JVI,HVI,KVI,BVJ,VVJ,IVJ,JVJ,HVJ,KVJ,BVH,VVH,IVH,JVH,HVH,KVH,BVK,VVK,IVK,JVK,HVK,KVK,BIJ,VIJ,IIJ,JIJ,HIJ,KIJ,BIH,VIH,IIH,JIH,HIH,KIH,BIK,VIK,IIK,JIK,HIK,KIK,BJH,VJH,IJH,JJH,HJH,KJH,BJK,VJK,IJK,JJK,HJK,KJK,BHK,VHK,IHK,JHK,HHK,KHK
58,1.053181,12.300634761167014,0.309,-6.05550572890895,-6.055505728908951,-5.837828309554112,-5.583925083747659,-5.731215406328305,-5.609215406328305,-5.649298578830833,-5.7454239349561895,-5.649298578830832,-5.493381199913453,-5.675090601622855,-5.572315672847926,-5.44865833680552,-5.592263444860531,-5.5561770008526725,-5.448658336805521,-5.64736855291554,-5.554089574526543,-5.679225549475252,-5.768268950715287,-5.663188348412364,-5.50005194451511,-5.679225549475252,-5.575034229723259,-5.5646238459697015,-5.680786734298836,-5.609999160831162,-5.474507137321506,-5.663391268303874,-5.5646238459697015,-5.328063332595585,-5.500206189738442,-5.500206189738443,-5.421777618309871,-5.630706189738443,-5.543134761167014,-5.182948320489047,-5.389431371336505,-5.432855100150065,-5.389431371336506,-5.610655947607691,-5.529952557777184,-5.536799596331849,-5.659546849079103,-5.5970853106175635,-5.468305090837344,-5.659546849079102,-5.562096299628553,-5.391895828136367,-5.548933285571101,-5.529832264004699,-5.436005930293008,-5.639525794084154,-5.548933285571101,-5.002932229521443,-5.252014508002457,-5.349305647242963,-5.349305647242963,-5.585783495344229,-5.513599951040432,-5.728426330253664,-5.80582679863774,-5.686023519949215,-5.511018836108466,-5.686023519949215,-5.579503613626031,-5.443066254009549,-5.587994679367423,-5.553581591432863,-5.4474118572815335,-5.646595906361288,-5.553581591432863,-7.793796923329176,-7.382445571977826,-6.644607734139988,-5.97139151792377,-5.971391517923771,-5.767121247653501,-6.24701048371037,-6.201692564635225,-5.926709905675686,-5.626611639779732,-5.75767522359476,-5.626611639779732,-3.477763793425087,-4.087763793425085,-4.641441212779921,-5.00934443858637,-5.375054116005725,-5.375054116005725
59,1.065337,10.80361415548236,0.263,-6.237839961933976,-6.237839961933976,-6.100375445804943,-5.890756090966232,-6.010298026450103,-5.903898026450102,-5.981317859186065,-6.0420215628897695,-5.981317859186065,-5.833577118445324,-5.974854896223102,-5.880595636963842,-5.791199617171948,-5.896893133871359,-5.893079774342872,-5.791199617171948,-5.948586650570769,-5.863325353910652,-5.973818761328241,-6.036297060708224,-5.977837361859686,-5.831905563808313,-5.973818761328242,-5.879914421204238,-5.870531871687231,-5.957452106783789,-5.929899629873629,-5.808882837262377,-5.9595478246679185,-5.870531871687231,-5.7784559922170535,-5.887165175890524,-5.887165175890524,-5.788359053441544,-5.946825890176238,-5.862167726910932,-5.595636754352416,-5.7476085057648465,-5.802314720454112,-5.7476085057648465,-5.92156613288349,-5.845560483165976,-5.8738839967522,-5.960010980879186,-5.93145542532363,-5.809630028498233,-5.9600109808791855,-5.870836377704583,-5.74128611916,-5.858791226992009,-5.869913814960227,-5.780073860363178,-5.941690205425607,-5.858791226992008,-5.368848332697549,-5.57448757320388,-5.697057193457044,-5.697057193457044,-5.890231244089955,-5.8249590921912215,-5.961490033702499,-6.026885818245826,-5.972115326442547,-5.829157481009292,-5.972115326442547,-5.878794483351213,-5.711489411106081,-5.836045648324896,-5.856084503130623,-5.773432151392381,-5.937573255686859,-5.856084503130623,-7.648650191518392,-7.314794335662538,-6.755163705031909,-6.205226768094972,-6.205226768094972,-6.032055596923802,-6.337354039875424,-6.313804906927448,-6.146562132360973,-5.912937854904326,-6.024047681493921,-5.912937854904326,-3.9897109296759155,-4.521710929675915,-5.056968994192041,-5.3896464135468785,-5.699678671611394,-5.699678671611394
60,1.065819,12.313232382609929,0.404,-6.203103350351862,-6.203103350351862,-6.067025930997024,-5.860922705190574,-5.991013027771219,-5.923613027771219,-5.949169704547249,-6.009260872638418,-5.94916970454725,-5.8043207016982485,-5.955927539305085,-5.900545772923318,-5.762772657659045,-5.866973050586353,-5.862658708739595,-5.7627726576590454,-5.930173443513661,-5.8836135220991235,-5.9570109477117885,-6.015246554443409,-5.952808999084684,-5.806068520785305,-5.9570109477117885,-5.9012580690581125,-5.895687462374832,-5.968434733575503,-5.924347411996997,-5.792399469091877,-5.9485380081346975,-5.895687462374832,-5.74835483158952,-5.855967076487479,-5.855967076487479,-5.759558913222174,-5.928181362201766,-5.882303811181357,-5.56997249560428,-5.719797354361342,-5.773175885434788,-5.719797354361342,-5.903534642496934,-5.866099614248347,-5.863862419239966,-5.944140807518354,-5.909576704954251,-5.7853056426831895,-5.944140807518354,-5.892796485174031,-5.787516151054878,-5.885861213483935,-5.8741427117813245,-5.768288001225139,-5.933592200998124,-5.885861213483936,-5.348688078812465,-5.550877952230184,-5.670472888939044,-5.670472888939044,-5.872960230711195,-5.845998205394739,-5.969902171837098,-6.025087183546699,-5.958792101579484,-5.808941984483466,-5.958792101579484,-5.9024291039214045,-5.818909274225471,-5.909825429644693,-5.888712955207065,-5.77528555234408,-5.937929724123221,-5.888712955207065,-7.738403553781098,-7.375088238465783,-6.779592742970288,-6.203142292519838,-6.203142292519838,-6.0630792294567755,-6.677810417292005,-6.565475157176399,-6.287347989546342,-5.966735272783339,-6.05660232480646,-5.966735272783339,-4.779006576158308,-5.116006576158309,-5.406071092287343,-5.543490447126056,-5.794248511642186,-5.794248511642186
61,1.084181,11.996823112034368,0.618,-6.469403757195661,-6.469403757195661,-6.2827521442924334,-6.1132166604214655,-6.246310208808562,-6.150110208808562,-6.121093767305023,-6.203518268729526,-6.121093767305023,-6.0355780977893545,-6.198184935396192,-6.118469835681092,-6.011049045236725,-6.119514664097237,-6.070019575688592,-6.011049045236726,-6.182980282957748,-6.10847340672985,-6.210544104062712,-6.271800968544555,-6.162609648792561,-6.0555166461353425,-6.210544104062712,-6.12659547695908,-6.118207662832018,-6.201315135544024,-6.119754262328238,-6.034934782899188,-6.197786168289616,-6.118207662832017,-5.845644540605793,-5.993251683462938,-5.993251683462938,-5.974180254891511,-6.16012668346294,-6.093448112034368,-5.810357010339452,-5.966314637458097,-5.976873959491995,-5.9663146374580975,-6.155251078136063,-6.090242603559791,-6.112563038774295,-6.197006262217519,-6.117134467345723,-6.033676591887849,-6.197006262217519,-6.117694906906163,-5.994631284565583,-6.10698202236354,-6.062399729514504,-6.0073895138504865,-6.180711874803948,-6.10698202236354,-5.766582605705257,-5.93289906140146,-5.9565572892495595,-5.956557289249559,-6.1492028588698115,-6.086266150009052,-6.357602971519147,-6.384059645992215,-6.230862924680738,-6.08829617995006,-6.230862924680738,-6.139954259575352,-6.114064420827825,-6.198152355388152,-6.117831291993468,-6.034011251093673,-6.197213705081403,-6.117831291993468,-8.04014743635869,-7.668444733655989,-7.011769057980313,-6.463336625547882,-6.463336625547882,-6.292796085007341,-6.74877108891298,-6.682661262323385,-6.412412707410089,-6.175487851918761,-6.28490981723668,-6.175487851918761,-4.4367908539698515,-4.917790853969851,-5.339371499131142,-5.66014569267953,-5.96546827332469,-5.96546827332469
62,1.101875,10.894666037511602,0.857,-6.789601521382568,-6.789601521382568,-6.668962811705148,-6.465111198801924,-6.588356360092247,-6.515556360092247,-6.564478003323567,-6.617751507597071,-6.564478003323567,-6.414930994776558,-6.557251507597072,-6.495106208451773,-6.3720353891815416,-6.470848748710029,-6.475161125920245,-6.372035389181542,-6.530662108238517,-6.477624780144215,-6.556092963995215,-6.611350714216649,-6.56058632094827,-6.413061963109476,-6.556092963995216,-6.494344514039502,-6.4881748536325095,-6.5595048284435915,-6.52906402239825,-6.397922964463742,-6.546708858670292,-6.488174853632509,-6.386446649756499,-6.481849710980988,-6.481849710980988,-6.375247670164662,-6.5326532824095604,-6.4789338946544595,-6.189202760675443,-6.331281856720641,-6.390304455590697,-6.331281856720641,-6.505400500788438,-6.461016319997478,-6.467707551553117,-6.5438809337264985,-6.519564694410258,-6.393360787206351,-6.543880933726498,-6.486315610161174,-6.3821109864332835,-6.4785400443220444,-6.479837433652351,-6.374281247500251,-6.532054232744292,-6.4785400443220444,-5.94452046789135,-6.144501480549577,-6.27674198687869,-6.27674198687869,-6.471593252701475,-6.438789455233121,-6.542307723694273,-6.600827630017457,-6.554188285755162,-6.409989222523311,-6.554188285755162,-6.493092267019799,-6.378635362664978,-6.4758868964073075,-6.478224319720191,-6.373506528309148,-6.531574012971724,-6.478224319720191,-8.244116487962055,-7.899918289763855,-7.3440354068809715,-6.7893236951692595,-6.7893236951692595,-6.64768405552962,-7.171585112656116,-7.081192049072299,-6.846249852540506,-6.550255632887325,-6.641134245604087,-6.550255632887325,-5.251407972995483,-5.61540797299548,-5.9550531342858,-6.122246682672894,-6.375827327834184,-6.375827327834184
63,1.110645,12.066442294122076,0.492,-6.780893907025298,-6.780893907025298,-6.629764874767236,-6.268926165089818,-6.36791003605756,-6.25591003605756,-6.498872493552276,-6.565610385290167,-6.498872493552277,-6.20606337674316,-6.328943718623501,-6.230291296971079,-6.1220749070886775,-6.277978639898107,-6.323992392353903,-6.1220749070886775,-6.276882372707538,-6.196063119269423,-6.301700930083104,-6.415097741420569,-6.407360806079561,-6.162113684733237,-6.301700930083104,-6.212380292350597,-6.203455728211077,-6.340101404113678,-6.361763032996971,-6.140214754239625,-6.288126593030556,-6.203455728211077,-6.275845355346569,-6.395360661469017,-6.395360661469017,-6.156350457387383,-6.298128518611873,-6.210031579836362,-5.8336089607887445,-6.05777562745541,-6.190108960788744,-6.05777562745541,-6.23702562745541,-6.169858960788742,-6.120321415001199,-6.276640096319879,-6.323178557858341,-6.121684052363835,-6.276640096319879,-6.195903832583615,-6.000270897981328,-6.184998480274176,-6.267460455302554,-6.09492470047849,-6.260052963815607,-6.184998480274176,-5.285011914375241,-5.638999256147392,-5.935492927033469,-5.935492927033469,-6.161227104248659,-6.120024572603088,-5.9775453386185635,-6.167650725035425,-6.256913020117393,-6.0898591559487745,-6.256913020117393,-6.182934097400764,-5.779360494531073,-6.016364584510622,-6.164931046678313,-6.045683602915532,-6.229530228682403,-6.164931046678313,-7.949081933761717,-7.672640492320275,-7.171946798626582,-6.529316167995951,-6.529316167995951,-6.362027879707662,-6.682332467532477,-6.7056561669544426,-6.584020328804156,-6.246956744989127,-6.354292005104735,-6.246956744989127,-4.414442294122063,-4.974442294122065,-5.531442294122071,-5.7414422941220735,-6.0409422941220745,-6.0409422941220745
64,1.135867,12.388919204911469,0.416,-6.335951462975989,-6.335951462975989,-6.164970817814697,-5.880996624266308,-6.005974043621147,-5.923574043621146,-6.016885016877282,-6.092389290381557,-6.016885016877282,-5.809876469868733,-5.961889290381555,-5.894590145082409,-5.7504987726914285,-5.889041012377088,-5.893249263850565,-5.750498772691429,-5.9250832520627466,-5.870391699999877,-5.953072437860982,-6.043677398002701,-5.9872681863109385,-5.795652597294108,-5.953072437860982,-5.888793429889325,-5.882370926154122,-5.989706778379144,-5.954454049579815,-5.7798931763640296,-5.943303755709119,-5.882370926154122,-5.764562062054325,-5.899776347768611,-5.899776347768612,-5.753633490625754,-5.927026347768612,-5.871669204911468,-5.494156493047059,-5.693359882877569,-5.774275137114858,-5.693359882877569,-5.889664967623333,-5.847105645589434,-5.808148753141016,-5.933048631040895,-5.920005895998161,-5.763348997341261,-5.933048631040895,-5.87562860662087,-5.7227682400987545,-5.8678726668864964,-5.880378909792286,-5.744317615808177,-5.921251781528949,-5.8678726668864964,-5.158716673265895,-5.43729895174691,-5.618590090987417,-5.618590090987417,-5.843317939088684,-5.816634394784886,-5.8481627646304375,-5.963593677979384,-5.938577284536762,-5.7722681510472995,-5.938577284536762,-5.879263467206551,-5.68926480818345,-5.842297528019851,-5.864829225361365,-5.736849675259116,-5.916622681394086,-5.864829225361366,-7.810910195902469,-7.461874159866432,-6.8495318175240865,-6.209766051758317,-6.209766051758317,-6.057558844551109,-6.658358511269851,-6.582063713581991,-6.314607066183147,-5.95286140144326,-6.050520360980833,-5.95286140144326,-4.594919204911454,-5.006919204911458,-5.356919204911463,-5.492919204911465,-5.765419204911467,-5.765419204911467
65,1.138459,9.932871345899628,0.435,-6.981968120093176,-6.981968120093176,-6.800626184609305,-6.383503603964144,-6.48673586202866,-6.380135862028659,-6.643566502594784,-6.723646274674557,-6.643566502594785,-6.3080736251019065,-6.43997960800789,-6.349395562423844,-6.211841876351493,-6.3940854912827305,-6.443193546292555,-6.211841876351493,-6.38032910621397,-6.310177829200217,-6.407340787883684,-6.543321301612648,-6.533928918973144,-6.255418732967829,-6.407340787883685,-6.327936890629477,-6.320003167897949,-6.476651362692239,-6.493393596109534,-6.23595111080307,-6.39527352893909,-6.320003167897948,-6.3759529785526885,-6.5193611418179955,-6.5193611418179955,-6.248422366307791,-6.403003998960852,-6.325085631613913,-5.874639707481547,-6.136679255504147,-6.286690554939176,-6.136679255504147,-6.333738577538046,-6.279546487142565,-6.1898383788666616,-6.377288928317211,-6.4329812360095175,-6.206937279965562,-6.37728892831721,-6.30817903820732,-6.087075659179991,-6.2988441041289125,-6.385286782903033,-6.184031391302579,-6.363090415139128,-6.2988441041289125,-5.252757421848994,-5.661959953494563,-5.998061219317348,-5.998061219317348,-6.247814383874311,-6.223054890203425,-6.0189790742368645,-6.24686197821813,-6.353681650349277,-6.1688526105366295,-6.353681650349277,-6.292658231145529,-5.855501202750342,-6.122069709907807,-6.277807951216601,-6.132413268190016,-6.331094249785108,-6.277807951216601,-8.200294769323058,-7.91198846301675,-7.3660785531068385,-6.655069544097827,-6.655069544097827,-6.490808282836565,-6.956466721622173,-6.962501403703097,-6.788790421044137,-6.37781932277824,-6.483212386362056,-6.37781932277824,-4.7296132813834895,-5.2626132813834925,-5.755258442673817,-5.881451991060915,-6.175532636222208,-6.175532636222208
66,1.150646,13.05227817705691,0.462,-6.5946007577020715,-6.5946007577020715,-6.404394306089169,-6.123452370605298,-6.256526564153685,-6.174126564153685,-6.239657094435829,-6.323651396430131,-6.239657094435829,-6.044335157113892,-6.207484729763464,-6.141883590162324,-5.988309611241587,-6.131783088648266,-6.123001163304456,-5.988309611241587,-6.172756566054947,-6.119051261536282,-6.202326892734502,-6.295155059253545,-6.222331321432465,-6.036014226658328,-6.202326892734502,-6.13849252603831,-6.132114449097214,-6.241557774034241,-6.189744172019127,-6.020363819374292,-6.192625784109808,-6.132114449097213,-5.9589618505263,-6.109380217873238,-6.109380217873238,-5.981767972975279,-6.168701646444666,-6.116385319914054,-5.722843148808324,-5.929136934119058,-5.999792301350697,-5.929136934119058,-6.13607761208516,-6.094936369147306,-6.053847163625898,-6.181811754590489,-6.153418592197326,-6.002917981696716,-6.1818117545904885,-6.125004672783406,-5.9693780635495335,-6.117331525524561,-6.1142146129252435,-5.984089754809466,-6.1701408331295555,-6.117331525524562,-5.429936404905013,-5.705543999841722,-5.863847797310076,-5.863847797310076,-6.095607290980961,-6.068328809968303,-6.1409549920452005,-6.248306280101406,-6.193847263707965,-6.022334383145904,-6.193847263707965,-6.132917521319206,-5.9777280748074215,-6.123705579919895,-6.1180900379976055,-5.985950978692903,-6.171294536975111,-6.118090037997606,-8.165116014894746,-7.793467366246097,-7.133305204083937,-6.473521420300154,-6.473521420300154,-6.316791690570424,-6.978318639484654,-6.887515171276562,-6.582486269542459,-6.20898337936905,-6.309544073010668,-6.20898337936905,-4.853568499637555,-5.265568499637556,-5.596342693185943,-5.73537495125046,-6.0159717254440075,-6.0159717254440075
67,1.167607,10.297969519686204,1.13,-6.854130810008779,-6.854130810008779,-6.74542758420233,-6.601156616460396,-6.75514371323459,-6.64534371323459,-6.651280060996745,-6.699282909999593,-6.651280060996745,-6.555941029657713,-6.727116243332928,-6.626916813133497,-6.528594274106635,-6.605629637564395,-6.594338871356144,-6.528594274106636,-6.7101650010221565,-6.615772073713709,-6.739274214106044,-6.766454019243332,-6.692120095416939,-6.575554993556885,-6.739274214106045,-6.634910175133502,-6.624482533959924,-6.678826782490568,-6.638842735471258,-6.5499678404250785,-6.723413684253794,-6.624482533959923,-6.490862376829065,-6.576826662543348,-6.576826662543349,-6.520183805400491,-6.704951662543348,-6.612344519686204,-6.386057090307674,-6.496822627030836,-6.528184208951741,-6.496822627030837,-6.690470932115582,-6.602824039460215,-6.695799800516487,-6.733267443984129,-6.671942657659343,-6.565864513581198,-6.733267443984129,-6.6309609726776575,-6.543675535577239,-6.617142050900733,-6.601338418664639,-6.531955898800847,-6.712248747836034,-6.617142050900733,-6.2560454690532925,-6.397577114622911,-6.467842937407723,-6.467842937407722,-6.672507494369748,-6.591013823483672,-6.883939074721333,-6.876885210552714,-6.759262259733043,-6.607800901419225,-6.759262259733043,-6.648051486899318,-6.586012464471479,-6.649460317232213,-6.6209879245941785,-6.541392832569639,-6.7180983540420325,-6.6209879245941785,-8.671456006172695,-8.24140195211864,-7.588888438605125,-7.006239789956474,-7.006239789956475,-6.810428979145664,-7.18872674511973,-7.109547554368284,-6.900720964772909,-6.675738305813371,-6.801374143963661,-6.675738305813372,-4.534163068073294,-5.083163068073294,-5.668679197105556,-6.084034035815234,-6.434598551944267,-6.434598551944267
68,1.168739,12.235944074870767,1.02,-7.043782784548188,-7.043782784548188,-6.7332860103546395,-6.469956978096574,-6.58586988132238,-6.422469881322381,-6.464365727292422,-6.601479687406383,-6.464365727292422,-6.340804473731167,-6.505813020739713,-6.369835812762505,-6.305362542454263,-6.480103210430689,-6.3905688292912,-6.305362542454264,-6.483843878407113,-6.355392012002398,-6.512457803834451,-6.6381911962170905,-6.486686324649333,-6.351524234303894,-6.512457803834451,-6.37420448231098,-6.3603907583300465,-6.522109482091591,-6.416108642461028,-6.317628373779248,-6.491447013577735,-6.360390758330046,-6.006153258544238,-6.251699176911585,-6.251699176911586,-6.238668564666686,-6.442502748340155,-6.328211932013625,-5.982042944927263,-6.233294357356643,-6.24050904662218,-6.233294357356643,-6.43917147600071,-6.326021758486586,-6.311345784272476,-6.484670570597263,-6.393345784272477,-6.306696211622905,-6.484670570597262,-6.35593552786222,-6.119923643542731,-6.338546799047839,-6.304502531170428,-6.264028070330472,-6.458222167946817,-6.338546799047839,-5.952133948288486,-6.210463062212538,-6.226627619174565,-6.226627619174565,-6.435039011579628,-6.323304834364438,-6.591522529203315,-6.698545948407064,-6.523382013980837,-6.369147821943366,-6.523382013980837,-6.381386697821586,-6.211126078960744,-6.408166978756245,-6.3468316004331395,-6.284357162805327,-6.470823420474039,-6.3468316004331395,-8.411763894690582,-8.088043173969861,-7.368196327123019,-6.774881011807703,-6.774881011807703,-6.54673686766356,-6.684198410130884,-6.769290895680017,-6.566394941922792,-6.389805346547068,-6.536186849437241,-6.389805346547068,-3.5912989135804576,-4.408298913580455,-5.1309118168062575,-5.700395687773996,-6.108847300677221,-6.10884730067722
69,1.170032,12.150423688538693,0.38,-6.881939817570947,-6.881939817570947,-6.689849494990304,-6.374062398216111,-6.501001107893531,-6.385201107893531,-6.523480668595672,-6.608306879421883,-6.523480668595672,-6.294161580276584,-6.45147354608855,-6.352638788253792,-6.228384395807847,-6.383042549049497,-6.386519955729261,-6.228384395807847,-6.410700702291148,-6.325832332939479,-6.439929445846044,-6.544527320071021,-6.4847026965103485,-6.275537948946132,-6.439929445846044,-6.3450490206910395,-6.335568944626014,-6.464862815322907,-6.436266677623495,-6.252275913559683,-6.4255101704866355,-6.335568944626014,-6.240005321191754,-6.39191348445706,-6.39191348445706,-6.230974708946856,-6.412306341599917,-6.326887974252978,-5.942223123566942,-6.16459882978163,-6.253706174414399,-6.16459882978163,-6.371162389103665,-6.299837530346602,-6.272623932738938,-6.416813187928192,-6.407052504167508,-6.238245422360427,-6.416813187928192,-6.329851038966043,-6.143315856529614,-6.31810473280657,-6.347037763453562,-6.209422553464913,-6.398946957551178,-6.31810473280657,-5.572822422715909,-5.882613561956415,-6.082259131576667,-6.082259131576667,-6.320123055627301,-6.266281283475402,-6.302568887601926,-6.4396719320984115,-6.420950620623002,-6.24492017565813,-6.420950620623002,-6.3325712295223,-6.065806101626628,-6.25893698097223,-6.311063770338283,-6.192145569929286,-6.388237594469163,-6.311063770338284,-8.380045310160318,-8.025531796646803,-7.385153418268423,-6.7079912561062605,-6.7079912561062605,-6.521288553403558,-6.966284960214995,-6.946325422642739,-6.728995942873953,-6.392862994897074,-6.5126549024115254,-6.392862994897074,-4.435197882087078,-5.014197882087077,-5.55426239821611,-5.828681753054821,-6.16293981757095,-6.16293981757095
70,1.177138,12.645686718721777,0.439,-6.713815750979845,-6.713815750979845,-6.499893170334682,-6.2519963961411325,-6.412906073560487,-6.340306073560487,-6.314615493650553,-6.40908273011779,-6.314615493650553,-6.1630143540494124,-6.357749396784455,-6.304042844077903,-6.119529547798397,-6.260162160764999,-6.224071787484056,-6.119529547798398,-6.3307947737316,-6.28632129632492,-6.364664575231962,-6.447288135905125,-6.337844380369253,-6.1741703325393145,-6.364664575231963,-6.308589287366595,-6.302986466832609,-6.400205610409436,-6.309218204867873,-6.160422235094573,-6.356142638117243,-6.302986466832608,-5.998921412599326,-6.1680948819870824,-6.168094881987083,-6.092645902395246,-6.314130596272797,-6.275365290150348,-5.859319487083357,-6.061528526631381,-6.103302537930816,-6.061528526631381,-6.294842085953414,-6.26268389386302,-6.2325072315422885,-6.346404667439725,-6.27650723154229,-6.144712359747418,-6.346404667439725,-6.296584154619213,-6.158426786826203,-6.289854709641187,-6.242124857200778,-6.128199772070245,-6.3361691250781895,-6.289854709641187,-5.686142414924307,-5.92933228834203,-6.022927225050891,-6.02292722505089,-6.270914566823042,-6.2469525415065865,-6.446946671883366,-6.510098896707724,-6.376033322937233,-6.192511074693673,-6.376033322937233,-6.316063767902104,-6.28629203569519,-6.387461769846521,-6.301469949805621,-6.156701033650202,-6.353836002975355,-6.301469949805621,-8.612839871874929,-8.163452484487543,-7.3812723043073625,-6.675290322325379,-6.67529032232538,-6.512812844847903,-7.382519088663974,-7.224276314097501,-6.810253192710217,-6.401050880571487,-6.505299435484782,-6.401050880571487,-5.179848009044363,-5.542848009044363,-5.787944783237909,-5.910073815495972,-6.2009609122701645,-6.2009609122701645
71,1.179252,11.57941626507364,0.571,-6.915158200557509,-6.915158200557509,-6.723203361847833,-6.336596910234929,-6.48137755539622,-6.3717775553962195,-6.556951877609253,-6.641718259375635,-6.556951877609253,-6.256752447409823,-6.431884926042301,-6.339238202395577,-6.170644162912539,-6.346826874110967,-6.377657915368335,-6.17064416291254,-6.378509585309396,-6.304146127549082,-6.411834334161328,-6.530941508652027,-6.4895996131692995,-6.224405636198529,-6.411834334161328,-6.326055769059467,-6.317485114779769,-6.458919203780608,-6.445810051807476,-6.203375123176075,-6.398798296979601,-6.317485114779768,-6.273676469155274,-6.425477489563436,-6.425477489563437,-6.19361014262466,-6.392745346706293,-6.313505550787925,-5.844656378067991,-6.097981236825053,-6.226359767898499,-6.097981236825053,-6.333468524960645,-6.274533496712057,-6.221321026978402,-6.385511503168877,-6.4011781698355446,-6.181940074597449,-6.385511503168877,-6.308749598406973,-6.107180169727442,-6.298381077786465,-6.348202871203039,-6.156497990385785,-6.369740896174661,-6.298381077786465,-5.312454239757184,-5.691720062541994,-5.979352973934399,-5.979352973934399,-6.259935252415412,-6.226188416972374,-6.173257014488158,-6.3488214172984625,-6.3788705976263325,-6.171226569523288,-6.3788705976263325,-6.304383478188393,-5.973710743601245,-6.196496019674864,-6.286256755871185,-6.126747553417197,-6.351299700656461,-6.286256755871185,-8.62383067948805,-8.219488337145709,-7.516236084893459,-6.717461310118684,-6.717461310118684,-6.526992841650215,-7.181554993397336,-7.11851453096959,-6.846844010738378,-6.3959769587152575,-6.518185051200806,-6.3959769587152575,-4.599416265073638,-5.147416265073638,-5.648416265073639,-5.820416265073639,-6.1614162650736395,-6.1614162650736395
72,1.182801,11.493701472036832,0.234,-6.637701472036833,-6.637701472036833,-6.427901472036833,-6.141501472036833,-6.283101472036833,-6.172301472036833,-6.246194349529711,-6.338841073176434,-6.246194349529711,-6.054234235569597,-6.229007739843101,-6.136737084572445,-5.99917298480697,-6.150275145907166,-6.1315462657499955,-5.99917298480697,-6.1948773070073635,-6.1142977392274025,-6.226252402063405,-6.323618212515132,-6.236938850247639,-6.049789160256497,-6.226252402063405,-6.13492556415375,-6.125800548443214,-6.24693740822491,-6.190316921239184,-6.0273983654037515,-6.212373176486874,-6.125800548443213,-5.936584125098057,-6.10249739040418,-6.10249739040418,-5.985221880200098,-6.186229533261323,-6.108612186322547,-5.719591302545307,-5.936854014409715,-6.001786217799545,-5.936854014409714,-6.156248082206324,-6.088900624579205,-6.07051465885002,-6.2047344390698,-6.164657515992877,-6.01507509841046,-6.2047344390698,-6.1207783951137555,-5.945676500413677,-6.10943813491992,-6.10671736306975,-5.987248577598694,-6.187485808018671,-6.10943813491992,-5.450410332796327,-5.7313723581127825,-5.87685337077101,-5.87685337077101,-6.11905590241658,-6.0644483074798705,-6.193467279999362,-6.2985914017792215,-6.221722549320205,-6.042481331521611,-6.221722549320205,-6.1319473736761765,-5.952965275717814,-6.115002085533764,-6.110100245042967,-5.988873251177937,-6.188492883079777,-6.110100245042967,-8.308836607171969,-7.91337714771251,-7.203512282847645,-6.513998769334131,-6.513998769334131,-6.324106877442238,-6.870926905562843,-6.815736154117756,-6.536146558742034,-6.193487599204462,-6.31532574949348,-6.193487599204462,-4.296604697843276,-4.850604697843278,-5.341346633327151,-5.619669213972315,-5.9596369559078,-5.9596369559078
73,1.214482,10.119499113710727,0.228,-7.471531371775245,-7.471531371775246,-7.163750726613954,-6.737376533065566,-6.830453952420405,-6.725253952420404,-6.897182874394489,-7.03309740430902,-6.897182874394488,-6.609353814565428,-6.751097404309018,-6.673080310291924,-6.526793809192062,-6.750357659879686,-6.725277109781454,-6.526793809192063,-6.699921510567309,-6.639434280704833,-6.727677147368832,-6.903703719556608,-6.818511514065023,-6.571570858617724,-6.727677147368832,-6.657682461806387,-6.650688870217865,-6.84493404234213,-6.78277955031862,-6.554410112871096,-6.7170398357930114,-6.650688870217865,-6.442978705547461,-6.686376664731135,-6.686376664731135,-6.508111358608686,-6.688340950445421,-6.631820542282156,-6.113137531789822,-6.434589509190953,-6.5332900741627045,-6.434589509190953,-6.642767475292648,-6.601857870772874,-6.446120603332217,-6.688775059986674,-6.687834889046503,-6.508811690023304,-6.688775059986673,-6.632105951317564,-6.361856661951363,-6.624451440611976,-6.648726128466686,-6.490029193165892,-6.677132484879853,-6.624451440611976,-5.703967468141106,-6.122245949153765,-6.343385189660094,-6.3433851896600935,-6.586233290925917,-6.564688987128449,-6.449004968511663,-6.690976865467167,-6.689173586778643,-6.509454617223607,-6.689173586778643,-6.632367966169744,-6.296826312074734,-6.574809952156534,-6.618544103485778,-6.475533878536902,-6.6681473754694185,-6.618544103485778,-8.570012627224244,-8.310066681278297,-7.6735801947918105,-6.982228843440457,-6.982228843440458,-6.825039654251269,-7.379736107930381,-7.401458651282983,-7.121146512554659,-6.716915298681825,-6.817770790011306,-6.716915298681826,-5.248757178226853,-5.774757178226855,-6.132112016936533,-6.241918468549436,-6.523337823388147,-6.523337823388147
