,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
68,UZSct,1.168739,11.475944074870768,1.226981227943784,-0.7477437446692997,0.3408768237544788,-2.4174934411291895,-1.5153801429692553,-4.218422089555888,-3.578380142969256,-5.657160489818226,-5.268150678951023,-6.370951510163541,-6.192106968298559,-6.541501449455519,-6.534695526829499
69,RWCas,1.170032,12.190423688538692,0.3258127198821352,-1.4191410501759716,-1.4356027899134474,-2.702398773757989,-2.64385975663718,-4.133008540352025,-4.0058597566371805,-5.125316413422727,-4.982630292618948,-5.711744178963385,-5.6855865819664855,-5.852595723679789,-5.946175140497425
70,VWCen,1.177138,12.065686718721777,0.763165251798026,-3.0113271486547637,-1.426865820096531,-4.024740482029401,-2.7441227868202653,-5.092295406812813,-4.2221227868202655,-5.877426417607603,-5.3778933228020325,-6.401203449880456,-6.153849612149569,-6.531286116555384,-6.479438170680509
71,SZCyg,1.179252,11.939416265073639,0.46140524715499437,0.15431201263943267,-0.09659536644839392,-1.4334252133842713,-1.5538523331721272,-3.2491897056465042,-3.230852333172128,-4.481050877980344,-4.390622869153895,-5.194343884717863,-5.200579158501432,-5.402291329922604,-5.517167717032371
72,SVMon,1.182801,11.473701472036833,0.27437520672008614,-2.374541084231532,-1.9908805734115864,-3.3881133897427103,-3.02413754013532,-4.459991918002006,-4.14713754013532,-5.206781752006949,-4.974908076117088,-5.711306029141596,-5.629864365464625,-5.803220490243832,-5.860452923995564
73,XCyg,1.214482,10.019499113710728,0.14497026030765164,-2.3351753761504934,-2.4736782150854815,-3.5743130545044424,-3.6089351818092155,-4.833441989713306,-4.762935181809215,-5.670188784422492,-5.554705717790982,-6.206957436994389,-6.197662007138519,-6.349584972665179,-6.454250565669459
74,CDCyg,1.232334,12.271463238585701,0.2022590864566206,0.055748788890400025,-0.9616423399604557,-1.504370087840586,-2.209899306684189,-3.3724946029326714,-3.7098993066841897,-4.654248038568127,-4.734669842665957,-5.331487378300836,-5.443626132013494,-5.559711153647033,-5.744214690544434
75,YOph,1.233609,9.459633753826372,0.17168151136900267,0.3625813671179672,-1.4358128552011262,-1.4783550355482498,-2.780069821924859,-3.722184293113274,-4.42206982192486,-5.294332368089161,-5.548840357906628,-6.032748305818032,-6.252796647254165,-6.314935586351275,-6.5703852057851035
76,SZAql,1.234029,11.736058008028884,0.2853377751026521,0.3091064641792638,-0.5302371094036387,-1.3388790216104498,-1.9084940761273712,-3.269725184286476,-3.524494076127372,-4.586529743994701,-4.627264612109139,-5.283682611487147,-5.3712209014566765,-5.520479708645089,-5.688809459987615
77,CPCep,1.251989,12.351832906000954,0.7979565658295029,-1.1191128229953289,-0.2760120073757075,-2.6159626136302485,-1.901268974099442,-4.231359768239566,-3.7052689740994427,-5.395322780628708,-5.061039510081209,-6.072917383081856,-5.927995799428746,-6.23208734120884,-6.247584357959686
78,VYCar,1.276818,10.936359923379694,0.2632391297908035,-2.704229053263522,-2.4015390247544492,-3.8619623126039895,-3.559795991478182,-5.018070176028066,-4.742795991478182,-5.813391821033188,-5.59956652745995,-6.323776955829292,-6.253522816807487,-6.458523607697385,-6.523111375338426
79,VXCyg,1.303917,12.27020280080577,0.6460285209107837,0.03142561866443083,-0.2083819021805247,-1.782684923347602,-1.8946388689042588,-3.819127931311204,-3.795638868904259,-5.273311580587985,-5.180409404886026,-6.044664064985842,-6.049365694233563,-6.244086173388248,-6.357954252764502
80,RYSco,1.307927,10.616692647650535,0.4867156428117203,0.10394085292023358,-0.6618717490252887,-1.5716441739323899,-2.085128715749021,-3.6274871756299034,-3.8481287157490227,-5.119554493324837,-5.14389925173079,-5.83647687390755,-5.913855541078327,-6.104793879278075,-6.2664440996092665
81,RZVel,1.309564,10.393705173405875,0.33289868576066706,-3.1169093824649865,-2.7648842747806306,-4.209967928412831,-3.870141241504364,-5.3913129284501045,-5.093141241504364,-6.245733897867907,-6.020911777486131,-6.752938732062135,-6.675868066833669,-6.898350441251703,-6.958456625364608
82,WZSgr,1.339443,10.747760656251568,0.5586415908148528,-2.286925319466456,-1.5509397576263237,-3.557122994583544,-2.9241967243500575,-4.933572957957409,-4.457196724350057,-5.900374459044505,-5.589967260331824,-6.495045239489656,-6.364923549679362,-6.667284774513074,-6.692512108210301
83,WZCar,1.361977,12.463841530446382,0.4010528271132605,-2.1997727578107216,-1.8640206318211368,-3.3316821620222132,-3.0042775985448698,-4.597896634444487,-4.30727759854487,-5.522242994866524,-5.301048134526637,-6.064826684761607,-5.990004423874174,-6.225008565603906,-6.286592982405113
