,BVVI_g,VVVI_g,IVVI_g,JVVI_g,HVVI_g,KVVI_g,BVVI_i,VVVI_i,IVVI_i,JVVI_i,HVVI_i,KVVI_i
80,-0.023675593250376787,-0.022883013841309936,-0.022883013841309953,-0.07438199069215648,-0.09803564426303517,-0.20119126334738616,-0.023797547637393196,-0.023074597959504197,-0.023074597959503992,-0.0742351570294541,-0.09566424691612596,-0.19487206229945364
81,0.08662017965730032,0.08344567460086141,0.0834456746008616,0.08740299737051974,0.05108132978695913,-0.015637331669731126,0.07918076239522413,0.07520716532915007,0.07520716532915037,0.059022892642726636,-0.004600842851911682,-0.1044832394545349
82,-0.03287913080489183,-0.021202079238706564,-0.02120207923870699,-0.019778827995311415,0.01378026433900744,-0.013455916865060535,-0.05308647215543115,-0.04369254420798971,-0.043692544207990354,-0.09564736441736164,-0.13092571183886512,-0.23929767012452144
83,-0.10940234013008969,-0.09313492669579994,-0.09313492669580013,-0.06713430830486042,-0.0035420661989808647,0.016025163750892926,-0.12475164443152159,-0.11018317543975208,-0.11018317543975228,-0.12514547112200455,-0.1155098312764697,-0.16037679949318287
84,-0.03556747810386117,-0.02691896914761428,-0.02691896914761491,-0.0390122039348221,-0.03083513469842171,-0.08337929550768843,-0.04476666794992215,-0.037122351392444936,-0.03712235139244518,-0.0739314645573759,-0.09875472134541828,-0.1910300086533493
85,-0.03816817955984804,-0.015388041481977293,-0.015388041481978214,0.07405654632815012,0.15056938669463965,0.2158139762717429,-0.05406801729044938,-0.03302725475376432,-0.03302725475376467,0.013742684604820277,0.03339441380959105,0.03026457943733875
86,-0.07123535240787893,-0.0663085608301384,-0.06630856083013853,-0.1448288484434586,-0.14322293245898726,-0.24010919392621272,-0.06298122816973024,-0.057146050272123106,-0.05714605027212309,-0.11357663733705044,-0.08270845090275127,-0.1445299316535994
87,0.12391310751315704,0.11267131930139214,0.1126713193013916,0.07672567739974283,0.042586839934856575,0.02248810754241165,0.10925742178581212,0.09651134550246342,0.09651134550246311,0.020059624876285684,-0.0711697803402647,-0.1621570688692721
88,-0.039705839096196134,-0.029717575720718665,-0.029717575720719033,0.003606876163899097,0.008276404262353656,0.006722701257564153,-0.030795993100752133,-0.019751724214847402,-0.01975172421484772,0.03652483892441146,0.06921457992275201,0.0995161547803392
89,-0.08123869460697229,-0.0685644501095887,-0.06856445010958892,-0.21843038766358774,-0.397727189270095,-0.6690021732899208,-0.08336725159095112,-0.07087345680564036,-0.07087345680564036,-0.22707218696633602,-0.4164583040643817,-0.7010505069244637
90,-0.05821926267914584,-0.05853860843010683,-0.058538608430106935,-0.11759151608501058,-0.15058884345240173,-0.2576117756139717,-0.045740636819279486,-0.04472443370260509,-0.04472443370260469,-0.06993549465573538,-0.05690937996802308,-0.10792155493654115
91,-0.020576002102476818,-0.02593568026975508,-0.025935680269755203,-0.019169441663192028,-0.011950385136318997,-0.02193373709369308,-0.020331140568167136,-0.025600706320095416,-0.025600706320095593,-0.018926237179566083,-0.01382484233762524,-0.027786576226687686
92,-0.03264420125402245,-0.048209573425437406,-0.04820957342543765,-0.0369429508434977,0.0010787518476273342,0.04682216175034221,-0.007072551245293853,-0.019799903597555134,-0.01979990359755531,0.0596201448095641,0.1871727794625041,0.3396576636269537
93,-0.024364327434246973,-0.03885063830992361,-0.038850638309924496,-0.046997543025642644,0.012888100001590167,0.07303588710443204,-0.005856776738185861,-0.01818300927157579,-0.018183009271575977,0.02174198275341024,0.14141282062867944,0.2703888136142381
