,name,logP,r_BBBV_g,r_VBBV_g,r_IBBV_g,r_JBBV_g,r_HBBV_g,r_KBBV_g,r_BBBV_i,r_VBBV_i,r_IBBV_i,r_JBBV_i,r_HBBV_i,r_KBBV_i,r_BVVI_g,r_VVVI_g,r_IVVI_g,r_JVVI_g,r_HVVI_g,r_KVVI_g,r_BVVI_i,r_VVVI_i,r_IVVI_i,r_JVVI_i,r_HVVI_i,r_KVVI_i,r_BVVK_g,r_VVVK_g,r_IVVK_g,r_JVVK_g,r_HVVK_g,r_KVVK_g,r_BVVK_i,r_VVVK_i,r_IVVK_i,r_JVVK_i,r_HVVK_i,r_KVVK_i,r_BJJK_g,r_VJJK_g,r_IJJK_g,r_JJJK_g,r_HJJK_g,r_KJJK_g,r_BJJK_i,r_VJJK_i,r_IJJK_i,r_JJJK_i,r_HJJK_i,r_KJJK_i
85,SWVel,1.370016,-0.8532378098573037,-0.6513265724101553,-0.38851377780579066,-0.19909326631202126,-0.11987545180591544,-0.09754058327408502,-1.1025160794407751,-0.8416153278173852,-0.5442176287903732,-0.33754328976288966,-0.25351414076143775,-0.22868738984579448,-0.8080962956362925,-0.596252864466332,-0.36252174159553024,-0.18690200904088758,-0.11185187030130761,-0.0942812122086023,-1.0662051461683593,-0.7913470263114065,-0.4811389919973349,-0.26565013902074724,-0.17895052630798444,-0.15289002611391386,-0.8418564782977099,-0.6110545040283328,-0.34980061822726455,-0.16972149177090456,-0.09163104997112544,-0.07271548597937162,-1.0284911630457272,-0.7478709131747753,-0.4289765465846977,-0.2052814100860081,-0.11646855664214463,-0.08899663866779722,-0.8521814283652275,-0.6168874963357022,-0.35011403796842716,-0.16598488510238082,-0.08698409881088462,-0.06764452509309361,-1.0208959695751747,-0.7401577637217821,-0.4209112364364858,-0.1967858066014745,-0.10782285137294811,-0.08019695543005292
86,XPup,1.414321,-0.4325871377275826,-0.33021918910502457,-0.2130348682142763,-0.049042223806867236,-0.00858838382671312,0.0034716300241524056,-0.9079803462567049,-0.6931147681348893,-0.5131396878196628,-0.32019967049410003,-0.2718676950806915,-0.2554837946806374,-0.35835302279482095,-0.2112428847496088,-0.12843567392776253,0.020412297865967932,0.0561411238946696,0.06107674368394789,-0.8045946578680503,-0.5481591801678116,-0.3332807815420292,-0.11592541273925781,-0.06020098870732924,-0.04062044626375512,-0.3878382569851299,-0.25663692524169657,-0.17905779762503155,-0.06158523439725716,-0.02988339579759486,-0.030539794103761342,-0.8183054098159019,-0.564974967031561,-0.3548322212371009,-0.14093188688422267,-0.08619572132471567,-0.06723202107675501,-0.4170951853543646,-0.2754399257772596,-0.18458532975972136,-0.05735686298286885,-0.02349801139690899,-0.023374885941648937,-0.8092087386492663,-0.5543309988513127,-0.34183931057286165,-0.125911136104263,-0.07063261314580908,-0.05131309998769609
87,RYVel,1.449158,-0.5173114206369748,-0.394894214226698,-0.2863615672634774,-0.2559376774338391,-0.18876391379470236,-0.1914241789629847,-0.3654128526599236,-0.2789411089007048,-0.19445445590383592,-0.1782590025833505,-0.1152350612363902,-0.11981586735315064,-0.5694264047066838,-0.4150063605179859,-0.25232386719493544,-0.1944142064345422,-0.11917186888097447,-0.1152451984012279,-0.3376754622895534,-0.2405850810719198,-0.14627572929172677,-0.12333091023490558,-0.05826206114717903,-0.061892963013391894,-0.5576027070660526,-0.38727313951444575,-0.21390372282812925,-0.13305946935902913,-0.05424081955298887,-0.04608550360221836,-0.3159122614327008,-0.2156891731745876,-0.11666775457633369,-0.08907724707059828,-0.02283082817134552,-0.025667011607775007,-0.5387427484711059,-0.37743675737351456,-0.21500049739075092,-0.1421731542677181,-0.06516941116130204,-0.05794042930773474,-0.32471948513203525,-0.2264690623986212,-0.13037235812371478,-0.10525570447269185,-0.03965677510567293,-0.04289530422003493
88,KQSco,1.457818,1.9743822977506675,1.5071620593516544,0.9859342914494448,0.5102498564648523,0.34607780326418447,0.2666838864515337,1.5282495080377192,1.1666026778913892,0.7300469874448716,0.3137134450790272,0.16748773288921415,0.0956354572862742,2.032091986321643,1.508231046556384,0.9170044763062812,0.40524856892688793,0.23055311122900868,0.14333506701883988,1.4908446974892646,1.0874927563459031,0.6611955958583093,0.24596053340139434,0.10013448331978592,0.03173198412556966,1.9957648289274497,1.495667841585305,0.9370889758213202,0.4337858856427169,0.2630542584474978,0.17798447314865085,1.597591538155518,1.1893353493166166,0.7544932230269095,0.3525809507890274,0.2081166145125981,0.14153090656867806,1.9878275120571844,1.4892459380365382,0.9328955150802004,0.43124028244145973,0.2608484933781279,0.17574518359771782,1.6168262499822668,1.2041781201459423,0.7637985817195494,0.3579301930712723,0.21263636847586165,0.14586881155986864
89,AQPup,1.478624,-0.6026757857490457,-0.4600578517168288,-0.36091553383227565,-0.22126849102882318,-0.1899915589833496,-0.17893007912205797,-0.6114331053294456,-0.4667428284957598,-0.35958782114017696,-0.21083682490191955,-0.1766045480669765,-0.1645356808423371,-0.6869095159952817,-0.4851454955785852,-0.2949684613117801,-0.10892404466039143,-0.0640498872665285,-0.04215641199215989,-0.5363933379547514,-0.38132802137445776,-0.23184743699567045,-0.05800131679982884,-0.01612097819287961,0.0016880153130988118,-0.6398485146528247,-0.4593518939100056,-0.30288938338565047,-0.11745525784297031,-0.07575710080512985,-0.054662875375291325,-0.5292163021092808,-0.3910848488125374,-0.26811086863866385,-0.10112140765546784,-0.06276539037689444,-0.04653909700869141,-0.624966644568071,-0.4450712850285943,-0.2904579595048027,-0.10641924431374761,-0.06494211950046017,-0.04336948655252165,-0.5148573445833438,-0.37846930434436876,-0.25752481521741216,-0.09183717522386631,-0.05370448028552577,-0.03742679401246607
90,KNCen,1.531857,0.5751721395870348,0.4390627019748362,0.22406829333164682,-0.08206839169791841,-0.18995303937797808,-0.2599738392788479,0.3598459331121573,0.2746915519940135,0.09402503280581803,-0.191640493313962,-0.29354366522799846,-0.36080934543822374,0.5611683263551708,0.46884667826330634,0.2850587803840902,-0.004340051639286474,-0.10742000163808851,-0.17479110662977027,0.4352718059826629,0.3674316827193204,0.22339846309334774,-0.039607568886960376,-0.13461719829794916,-0.19730272167860705,0.5098025989520285,0.5057511613049694,0.4174049893875148,0.199347314852043,0.11312402880793504,0.06018438819529076,0.6074520406160449,0.5575431872756044,0.4400863409149633,0.21063506506975743,0.12344938844535702,0.06634763928579762,0.5266468379650007,0.5285053570410032,0.4449183756794304,0.23026588364789297,0.14501676429881688,0.09384123340444922,0.641464594723119,0.5902634762279813,0.47188840871392074,0.24240572393148818,0.15542276351221107,0.09878863406796967
91,UCar,1.58897,-1.779480187541362,-1.3583818225506576,-0.8641631893577009,-0.5035050985658317,-0.35408876877220175,-0.29718453503648007,-1.4400716920473149,-1.09929136797505,-0.6599124414261645,-0.33243499424101675,-0.19274631739292308,-0.14028366791709945,-1.8402824984541284,-1.400002690905206,-0.8512016360703653,-0.463301456358826,-0.3058319615916405,-0.24169668980633072,-1.4451627228442228,-1.0979801248986203,-0.6675719159383611,-0.34444385120190396,-0.20609332566791116,-0.15524767705987924,-1.82389585075188,-1.366494989481286,-0.807325081272459,-0.392993235137426,-0.23158159805500464,-0.1626129037482733,-1.4450927606703219,-1.090321100447926,-0.6480609841878828,-0.3213793822646413,-0.1813745971284017,-0.1297482109533024,-1.8038429315952829,-1.3505574886855116,-0.7973157953591741,-0.3873640762974895,-0.22686430141551694,-0.1578641269842515,-1.4499466010652062,-1.0943475903889168,-0.6510751991522828,-0.32369749880656,-0.18355584401561936,-0.13191781629445384
92,RSPup,1.61742,-0.6974874264544881,-0.5324331499652579,-0.3208595989410411,-0.14037629564796303,-0.07733509197111656,-0.05091074118319584,-0.7808678056777884,-0.5960822944105251,-0.3615564481037328,-0.16107069035686294,-0.0917539144932733,-0.06295559736453876,-0.716200636801362,-0.5621579650813481,-0.3417920427694596,-0.15742000691111313,-0.09316768556450827,-0.06494071177265677,-0.7904581758947249,-0.625928809775907,-0.3805647163437515,-0.1762353279916522,-0.10571353486253049,-0.07437870501752858,-0.7032008404117825,-0.5543181828950091,-0.34262104777462865,-0.15764113681523262,-0.09411902293974442,-0.06596386376450633,-0.7616011149335422,-0.6066054755519317,-0.37637041978425007,-0.1722717204966206,-0.10316925560569468,-0.07218605159067809,-0.6986205577464603,-0.5501063473823472,-0.3391690230854331,-0.1547572919166148,-0.09133727620639041,-0.06306889636327899,-0.7510721728139969,-0.5981510362984828,-0.37049533485307284,-0.16820761368466214,-0.09947420452904182,-0.06855036311121443
93,SVVul,1.652569,-1.1836597565645595,-0.9035570660798159,-0.6030440806507271,-0.3115580935926421,-0.19246466932449313,-0.13606644035901516,-0.60290848113041,-0.46023548177893836,-0.2358431959867178,0.021012494310987506,0.13072197741618224,0.1819173343926443,-1.3312726436988718,-1.0499272953241763,-0.6383557955570999,-0.2927790499155348,-0.15753066710849672,-0.08471041995574946,-0.6573849511545493,-0.545950796331064,-0.33193808416928683,-0.08447059109856025,0.022419823383020204,0.07354331764859814,-1.233446663767391,-0.9987020719110302,-0.6593693972197836,-0.31765990736150357,-0.18950583561379025,-0.11884554655741325,-0.7266986090218709,-0.6353253195080588,-0.4520683434991144,-0.22410486071943664,-0.12316077058240156,-0.07560371302145837,-1.1983934903238735,-0.9781917946605924,-0.6568626784825535,-0.32836807358519965,-0.20317322302200158,-0.13382123546794267,-0.7417995834707528,-0.6527728871577257,-0.47311099393679695,-0.2482750226895766,-0.14817402546983324,-0.10118057431527272
94,SVul,1.837426,0.1473537336955401,0.11248376617980207,0.01626800480197954,-0.032114803624649635,-0.0063938449248411855,-0.007685850232462876,0.3780394339270422,0.288579720554994,0.18083874581638393,0.14209127695474966,0.17175440128189212,0.17092769055118429,0.007928108998548261,-0.02412928490694182,-0.014670605223421146,-0.01152720580975175,0.02957548113420938,0.04383562792559559,0.3540014117760768,0.22068157737171717,0.13417439904200462,0.10248661940890291,0.1343732708727442,0.1387103452342835,0.10218948384822049,0.02281024011640572,-0.03951828416767991,-0.04272925503221614,-0.008960283828820081,0.00271441857385174,0.34515808363481304,0.17993712296602327,0.04368059213321579,-0.004195109811795272,0.02054315896750769,0.02141251763295765,0.13672653936204904,0.03824865737125201,-0.046777627496581764,-0.06661650580067535,-0.03664930309008274,-0.02714850750096176,0.33699755065997644,0.1644698034009226,0.01799356751103609,-0.03806816195777085,-0.015342744852244572,-0.015514079701967498
